names,scores,logfoldchanges,group
Clic6,0.7601285,10.412924,CHOR
Kl,0.72185796,10.157624,CHOR
Cldn2,0.71534276,10.977375,CHOR
X1500015O10Rik,0.6344157,10.928549,CHOR
Prr32,0.63113064,12.891242,CHOR
Slc16a8,0.61364603,11.289333,CHOR
Kcnj13,0.57662374,9.416369,CHOR
Cldn1,0.55430996,9.275028,CHOR
Prlr,0.50773656,8.724434,CHOR
Col8a1,0.49869442,8.501918,CHOR
Ins2,0.48462272,10.237305,CHOR
Defb11,0.44877788,28.2678,CHOR
Tc2n,0.4430361,10.29496,CHOR
Trpm3,0.4428552,7.673452,CHOR
Frmpd1os,0.434694,10.256365,CHOR
Abca4,0.37554702,7.9013796,CHOR
Zfp185,0.3588232,8.283586,CHOR
Car12,0.35622767,7.4955907,CHOR
Ace,0.35111725,7.06743,CHOR
Smim22,0.35066772,8.571985,CHOR
Defb10,0.34603345,11.785749,CHOR
Gmnc,0.33694682,8.41164,CHOR
F5,0.33640262,7.6015453,CHOR
Cdh3,0.3305661,9.269074,CHOR
Wdr72,0.32457352,10.508096,CHOR
Gm853,0.31269383,13.80454,CHOR
Mdfic,0.30980912,7.1363087,CHOR
Wfikkn2,0.30157763,7.7493963,CHOR
Trpv4,0.2944839,7.406993,CHOR
Rbm47,0.28639007,7.462533,CHOR
Steap1,0.2818135,7.802247,CHOR
Krt18,0.2814383,8.084748,CHOR
Snhg7os,0.2757755,9.657429,CHOR
Crb3,0.26707152,7.047374,CHOR
Cul4b,0.26177585,6.2057915,CHOR
Calml4,0.2434594,8.892373,CHOR
Sulf1,0.2292268,6.5917935,CHOR
Cox8b,0.22517852,7.211191,CHOR
Slc2a12,0.21598484,6.4598837,CHOR
Clic3,0.21289606,7.646913,CHOR
Lmx1a,0.2025908,8.350905,CHOR
Msx1,0.19564466,7.195027,CHOR
Slc28a3,0.19105278,8.13364,CHOR
Tmprss11a,0.19040766,7.670345,CHOR
Atp11c,0.16842473,5.5548325,CHOR
Vpreb1,0.1666745,6.673777,CHOR
Slc13a4,0.16359209,7.651918,CHOR
Notch2,0.16117921,6.090487,CHOR
Scara5,0.15830405,7.34081,CHOR
Npr3,0.14648375,6.280451,CHOR
Hemk1,0.14037435,5.1966476,CHOR
Pqlc3,0.13762234,5.9786444,CHOR
Col8a2,0.13732572,7.412091,CHOR
Fhit,0.1371706,5.2924223,CHOR
Sowahc,0.13439728,5.5491977,CHOR
Krt8,0.13347596,7.735741,CHOR
Rdh5,0.13255899,5.806743,CHOR
Cab39l,0.12887566,5.435176,CHOR
Rab38,0.12379772,6.525284,CHOR
Col4a4,0.12362252,6.1663136,CHOR
Mmp2,0.12074946,5.93164,CHOR
Sgms2,0.118312895,5.672206,CHOR
Wdr86,0.11752401,6.9281588,CHOR
Gm29538,0.11534595,7.385256,CHOR
Strip2,0.114572965,5.8569226,CHOR
Postn,0.11215157,6.0254636,CHOR
Serpinb1b,0.1120907,6.686379,CHOR
Ppp1r3b,0.099327445,6.1250005,CHOR
Oca2,0.097728774,5.7711425,CHOR
Lbp,0.097008124,6.8058214,CHOR
A2m,0.09631243,6.4826603,CHOR
Htr2c,0.09109864,6.1741595,CHOR
Itpripl1,0.09062971,5.6053066,CHOR
Epn3,0.090051465,6.067857,CHOR
Wfdc2,0.088265896,7.9662437,CHOR
Fap,0.08370624,5.639927,CHOR
Plek2,0.08193723,6.5686455,CHOR
Fzd7,0.079477765,5.180626,CHOR
Ogn,0.07800256,6.4784894,CHOR
Spint2,0.077636056,5.377291,CHOR
Abhd2,0.07480721,5.265267,CHOR
Emb,0.07388574,5.355809,CHOR
Phactr2,0.07280771,4.8403425,CHOR
Otx2,0.072708145,6.652869,CHOR
Myof,0.07217332,5.382444,CHOR
Rbp1,0.070993654,6.586387,CHOR
Cox6b2,0.0674825,5.017386,CHOR
Gm11744,0.06597664,5.0076375,CHOR
Aass,0.065558486,5.7687454,CHOR
Prps2,0.06227809,4.495023,CHOR
Frem1,0.05859041,5.6024923,CHOR
Tgfbr3,0.057438683,5.1159635,CHOR
Otx2os1,0.056637745,6.358771,CHOR
Gulp1,0.055437386,4.88292,CHOR
Fbn1,0.0552833,5.2189093,CHOR
Sept10,0.05489735,4.5886664,CHOR
Fam84b,0.054146826,4.9616847,CHOR
Ripk4,0.052395042,6.0133133,CHOR
Rilp,0.052254736,4.465641,CHOR
Atp7a,0.050884586,4.237106,CHOR
Brwd3,0.048409116,4.0984764,CHOR
Crhr2,0.04822505,5.5463395,CHOR
Plagl1,0.04750619,4.4956975,CHOR
Eps8l2,0.04741465,5.178514,CHOR
Mest,0.04701036,4.368286,CHOR
Igfbp2,0.045908835,7.049085,CHOR
Slc4a10,0.045838293,5.234121,CHOR
Fbln5,0.043793526,5.6021504,CHOR
Tbc1d2,0.043629974,4.490282,CHOR
Iqub,0.043586086,5.7307982,CHOR
Ssfa2,0.043040186,4.252245,CHOR
Slc29a4,0.042946663,4.600241,CHOR
Shisa2,0.041488454,4.9001875,CHOR
Igf2,0.04054498,6.7720733,CHOR
Sema3b,0.037483234,4.945861,CHOR
Sfrp1,0.036656003,4.7788296,CHOR
Fzd4,0.036267534,4.660457,CHOR
Nt5dc1,0.035303548,4.38116,CHOR
Drc7,0.034508493,6.4713864,CHOR
Cd55,0.03400181,4.6458025,CHOR
Slc16a2,0.03388886,4.721827,CHOR
Sfrp5,0.033676222,5.4223976,CHOR
Wls,0.03333835,4.4145713,CHOR
Fndc3b,0.032189365,3.9784791,CHOR
Ephx1,0.03177061,4.2758794,CHOR
Cox7a1,0.0314602,4.3232613,CHOR
Slc4a2,0.030871196,4.551545,CHOR
Stra6,0.02994178,4.868145,CHOR
Atp2b3,0.029889235,4.0637774,CHOR
Nudt7,0.029849524,3.9368699,CHOR
Cep162,0.029645544,3.7101097,CHOR
Fxyd1,0.029044887,6.3657184,CHOR
Serinc2,0.028703155,4.949711,CHOR
Mitf,0.028354095,3.9283352,CHOR
Ezr,0.027801154,5.282773,CHOR
Dsp,0.027800534,5.316527,CHOR
Fam46c,0.027500976,5.121512,CHOR
Cgnl1,0.02718433,4.9893274,CHOR
Tgfb2,0.027124016,4.283689,CHOR
Pcolce2,0.026767923,4.0010176,CHOR
Fhad1,0.026634578,4.478764,CHOR
Adgra3,0.026471023,3.8925133,CHOR
Dydc2,0.026233463,4.8362546,CHOR
Bmp4,0.5638718,7.9075093,COP1
Neu4,0.4722193,7.912523,COP1
Pak4,0.41674617,6.2701845,COP1
Pycr1,0.34034017,6.3690944,COP1
Brca1,0.32829496,6.348787,COP1
Gpr17,0.31784508,7.3269153,COP1
A930009A15Rik,0.24656118,6.894469,COP1
Mycl,0.24416465,5.341732,COP1
Fyn,0.2409274,6.218653,COP1
Ust,0.24028338,5.0728083,COP1
Lims2,0.23355095,6.2486043,COP1
Bfsp2,0.22134666,5.523579,COP1
Epcam,0.21964751,6.6118073,COP1
X5730559C18Rik,0.20576143,5.8035264,COP1
Sh3bp4,0.20174563,4.93167,COP1
Itgb7,0.19360828,6.047263,COP1
Dct,0.18950503,6.3655148,COP1
Rhbdl2,0.18304083,5.3296127,COP1
Tnr,0.1807744,5.324982,COP1
Lrrc42,0.1714573,4.2439437,COP1
Traf4,0.1623826,4.927588,COP1
Vcan,0.15716106,5.4051933,COP1
Col9a3,0.15418898,5.383523,COP1
Enpp6,0.14834267,5.6063466,COP1
Mpzl1,0.13880311,5.9687705,COP1
Col9a1,0.13416493,4.949633,COP1
Rassf10,0.13273498,5.6170073,COP1
Tmem108,0.12846373,5.3357873,COP1
Fam163a,0.12704974,4.7382774,COP1
Chn2,0.117679656,4.7115836,COP1
Nkx2.2,0.11354378,4.3012886,COP1
Bcas1,0.11290042,5.187802,COP1
Gp1bb,0.111126944,4.0074635,COP1
Tns3,0.106761254,4.6113596,COP1
Sox6,0.09945987,4.641419,COP1
Dmrtb1,0.09804225,4.8969555,COP1
Matn4,0.0932052,4.447375,COP1
Rep15,0.0916927,4.1670437,COP1
Sapcd1,0.09154398,4.789268,COP1
Frmd4a,0.09077371,4.5161824,COP1
Timp4,0.087956645,4.882156,COP1
Gm4876,0.08550429,4.455846,COP1
Fkbp15,0.085195296,3.4764516,COP1
Zfp488,0.08060912,4.240214,COP1
Cd9,0.0786237,5.527319,COP1
Scrg1,0.07653313,5.022361,COP1
Adcy10,0.075368404,4.0440164,COP1
Kank1,0.072999455,4.3469048,COP1
Abtb2,0.07201967,3.7021246,COP1
Kif19a,0.069067016,4.567648,COP1
Tmem163,0.06746397,4.5683517,COP1
Epb41l2,0.065908946,3.959114,COP1
Rnd2,0.06410935,4.14226,COP1
Cyp2j6,0.06382152,3.66216,COP1
Ssh3,0.06357621,3.3271866,COP1
Ctnnal1,0.058373295,3.4553013,COP1
Pdcd4,0.057921793,3.4961593,COP1
Ptpre,0.05604776,3.556642,COP1
Rab33a,0.05348858,3.616444,COP1
Pnpla3,0.05301549,3.6839068,COP1
Mtap,0.05244108,3.362342,COP1
Ppfibp1,0.052416246,3.6929643,COP1
Amz1,0.051467393,3.557805,COP1
Pim3,0.051157366,3.4897954,COP1
X4430402I18Rik,0.051120445,3.4509184,COP1
Polr3e,0.05041179,3.6242847,COP1
Gadd45a,0.050283466,3.3803124,COP1
S100b,0.046404026,5.1558614,COP1
Efs,0.046189934,3.6849232,COP1
Sirt2,0.0460807,5.470208,COP1
Fbxo7,0.045083016,3.131332,COP1
Sema3d,0.04435852,3.9539616,COP1
Nrm,0.043980736,3.7836268,COP1
Sulf2,0.0439508,3.5295043,COP1
Snx22,0.043825336,4.5354524,COP1
X1810041L15Rik,0.04360677,3.8782823,COP1
Afap1l2,0.04303936,3.9006186,COP1
Dusp15,0.042867184,3.4444265,COP1
Rasgef1b,0.042351846,3.48275,COP1
Spsb1,0.041601166,3.2388647,COP1
Sgk1,0.041566726,3.3953857,COP1
Ptger1,0.041309208,4.5502763,COP1
Lhfpl2,0.04094237,3.3081791,COP1
Atp6v0a2,0.03965918,3.025998,COP1
X2610035D17Rik,0.039078977,3.4799452,COP1
Polr3h,0.038988486,3.0906866,COP1
Ptpro,0.038762614,3.1667838,COP1
Vps37b,0.03860111,2.9666135,COP1
Slc35b2,0.038393307,3.0804582,COP1
Slc1a1,0.038375825,3.3428648,COP1
Panx1,0.03777006,3.1342297,COP1
Arhgap24,0.037758943,3.4614282,COP1
Plxnb3,0.037730195,3.5047553,COP1
Arsb,0.037664257,3.0225651,COP1
Trio,0.037457418,3.0599794,COP1
Itpr2,0.036915682,3.6993675,COP1
Mink1,0.036859997,3.2138295,COP1
Plod2,0.036320433,3.2011495,COP1
Sox4,0.035494544,3.4169827,COP1
Rnf122,0.035406325,3.8439069,COP1
Peli1,0.03471586,3.2694094,COP1
Csad,0.0346954,2.893796,COP1
Gipc1,0.03348296,3.2502708,COP1
Olig2,0.032745812,3.7234218,COP1
Chst3,0.032543045,3.4304523,COP1
X3632451O06Rik,0.032454014,3.2145746,COP1
Klhl5,0.031999703,2.977491,COP1
Snx18,0.031584587,2.9942474,COP1
Zfp579,0.031298563,2.868976,COP1
Pik3r3,0.030730711,2.978348,COP1
Slc44a1,0.029013267,3.8153436,COP1
Prkcq,0.02848046,3.1953757,COP1
Cdk4,0.028040867,2.9669223,COP1
Opcml,0.027962975,3.9280844,COP1
Trit1,0.027458958,2.6464608,COP1
Pcgf5,0.027331432,2.7573202,COP1
X9530059O14Rik,0.026957858,3.1864426,COP1
Alad,0.026427584,2.7413845,COP1
Tmco3,0.026368279,2.4925947,COP1
Fam3c,0.025489757,2.6485221,COP1
Lcorl,0.024987992,2.7874866,COP1
Ankrd44,0.024864309,2.7829504,COP1
Cdyl,0.024141155,2.782328,COP1
Irs1,0.024081761,2.9981065,COP1
Fam89a,0.023796992,4.1191497,COP1
Chadl,0.023741936,2.5887322,COP1
Pld2,0.02373369,2.969447,COP1
Cdh20,0.02350967,2.874963,COP1
S100a1,0.023456438,3.4972284,COP1
Mex3b,0.02341787,2.6291223,COP1
Dynll2,0.023399409,4.2892923,COP1
Med30,0.022795452,2.4476404,COP1
Parvb,0.022364492,3.2388086,COP1
Inppl1,0.022133168,2.856861,COP1
Rapgef1,0.021914732,2.4156508,COP1
Pld1,0.021737667,2.8789923,COP1
Zkscan1,0.021438716,2.3918896,COP1
Mrps7,0.021406766,2.4088752,COP1
Lima1,0.021322913,2.656295,COP1
Ilk,0.021198256,2.4574056,COP1
C1ql1,0.020991154,4.1714854,COP1
Man1c1,0.020826908,2.7011182,COP1
Srpk3,0.020784836,2.8802392,COP1
Yipf1,0.02077259,2.2616658,COP1
Phyhipl,0.020563152,2.9985318,COP1
Bcan,0.02053187,4.090723,COP1
D630045J12Rik,0.020020138,2.6939692,COP1
Sox8,0.019777853,2.9157674,COP1
Slc15a4,0.019692982,2.323369,COP1
Nfkbib,0.019536028,2.336461,COP1
Vcan,0.053566143,6.353117,COP2
Tnr,0.051101845,6.9494824,COP2
Ptger1,0.0480392,5.917914,COP2
Sema3d,0.0467487,5.6098413,COP2
Pdcd4,0.039456196,5.812188,COP2
Mroh3,0.028529644,5.496349,COP2
Frmd4a,0.026171995,6.44265,COP2
Dct,0.02185609,5.8864827,COP2
Rasgef1b,0.020120133,4.9830537,COP2
Neu4,0.0196352,6.3152623,COP2
Gpr17,0.01930009,6.7517886,COP2
Irs1,0.019150175,4.452635,COP2
Cdyl,0.018650651,4.15337,COP2
Tns3,0.018369947,5.4485383,COP2
Pnpla3,0.018257903,4.499049,COP2
Enpp6,0.018204952,6.12279,COP2
X4430402I18Rik,0.017548291,4.876502,COP2
Pak4,0.017244674,5.3552427,COP2
Jmy,0.017133448,4.300642,COP2
Fbn2,0.016839767,4.3628745,COP2
Fyn,0.016691148,6.0780983,COP2
Rnf122,0.016236639,5.1973305,COP2
Ankrd44,0.016122477,4.2972136,COP2
Syde2,0.016023457,5.1449585,COP2
Bfsp2,0.015763383,5.1256213,COP2
Snx18,0.0153669845,4.487077,COP2
Sema5a,0.014701852,4.927438,COP2
Chn2,0.014673564,5.324119,COP2
Sema4d,0.014452331,4.79949,COP2
Kank1,0.014259243,5.06826,COP2
Rinl,0.0135107925,4.2559075,COP2
Dock9,0.013509577,4.2321777,COP2
Epb41l2,0.013476358,5.0848765,COP2
Zfp488,0.0133261625,4.5592794,COP2
Pik3r3,0.012976014,4.350698,COP2
Col9a1,0.012893796,4.7947083,COP2
Rnf128,0.0126145305,4.132659,COP2
Tmem108,0.011987978,5.616493,COP2
Lcorl,0.011438346,4.4127083,COP2
Peli1,0.011352503,5.0637813,COP2
Ust,0.011137956,4.504883,COP2
X1810041L15Rik,0.010903586,5.0666156,COP2
Dock4,0.010799974,3.770347,COP2
Pld1,0.010508392,3.9846935,COP2
Chst3,0.01045299,4.2481995,COP2
Tcf7l1,0.0103184255,4.0728645,COP2
Itpr2,0.010309697,4.7763133,COP2
Zfp516,0.010211143,3.914834,COP2
Atp6v0a2,0.01017363,4.058702,COP2
Klhl5,0.010042896,4.193682,COP2
Rassf10,0.009812067,5.2060666,COP2
Sox2,0.00956792,4.575069,COP2
Ctnnal1,0.009395836,3.9409304,COP2
X5730559C18Rik,0.009060923,4.9507937,COP2
Sox6,0.008861321,4.600643,COP2
Itgb7,0.008785368,5.123247,COP2
Rnd2,0.008695201,4.8662667,COP2
Tcf7l2,0.008680126,5.9789243,COP2
Rictor,0.008493027,3.7524927,COP2
Col9a3,0.008244415,4.9046936,COP2
Pus7,0.008075564,3.6814942,COP2
Trio,0.007987285,3.9504223,COP2
Pycr1,0.0078320475,4.9345436,COP2
Adcy10,0.0076774573,4.0626397,COP2
Parvb,0.007650019,4.6480517,COP2
Bcas1,0.0076051033,5.0300555,COP2
Kdm6b,0.0075301887,3.3973339,COP2
X9530059O14Rik,0.0075000837,4.718706,COP2
Marcks,0.0074155033,5.7787714,COP2
Cnksr3,0.0071632876,4.9136105,COP2
Ptpro,0.0071538896,3.802862,COP2
Slc1a1,0.0070456006,4.213447,COP2
Mink1,0.0068037473,4.236294,COP2
Csad,0.006764113,3.525004,COP2
Ptpre,0.0065029957,3.9865963,COP2
Nckap5,0.006498214,4.2598705,COP2
Polr2k,0.0063621593,3.3689678,COP2
Sox4,0.0059917825,4.350991,COP2
Sgk1,0.0059302333,3.9904687,COP2
Nhsl2,0.0057536266,3.439093,COP2
Spsb1,0.0057030665,3.6125436,COP2
Pcdh7,0.005633058,3.9992657,COP2
Plxnb3,0.0056227767,3.9993212,COP2
Rhbdl2,0.0055054035,4.406613,COP2
Inppl1,0.0054540206,3.7838423,COP2
Brca1,0.005409453,4.720222,COP2
Ppfibp1,0.005394627,3.8800862,COP2
Sema4a,0.0053023393,3.565766,COP2
Sox21,0.0052634114,4.2099237,COP2
Fam163a,0.005245877,4.140058,COP2
Lims2,0.0051922724,4.6129727,COP2
Mpzl1,0.005120788,4.927288,COP2
Ints6,0.005031327,3.3455098,COP2
Ncam2,0.0050032283,3.2640188,COP2
Bend7,0.004820683,3.4062445,COP2
Idh1,0.0047887363,3.6686604,COP2
Soga1,0.0047514103,3.228746,COP2
Arsb,0.004575825,3.4297373,COP2
Dpysl2,0.0045485157,4.8783703,COP2
Asap3,0.0045253513,3.6131527,COP2
Sulf2,0.0044870093,3.8375945,COP2
Slc44a1,0.0044575618,4.8160625,COP2
Snx29,0.004366606,2.966619,COP2
Srpk3,0.0043653753,3.4459617,COP2
Manea,0.004240668,3.037188,COP2
D630045J12Rik,0.0041484307,3.3503666,COP2
Zkscan1,0.0039563524,3.0119553,COP2
Sox10,0.003909277,4.158342,COP2
Ago3,0.0038398067,3.046394,COP2
Arhgap35,0.003838905,3.1038423,COP2
Panx1,0.003815866,3.2707028,COP2
Stam,0.0038068707,2.9863422,COP2
Fmnl2,0.0037713323,3.3711743,COP2
Bmp4,0.0037710937,4.887662,COP2
Rnf121,0.0035472217,3.3313081,COP2
Tbc1d23,0.003470256,2.8123074,COP2
Svil,0.0034480176,3.5430515,COP2
Fkbp15,0.0034190572,3.015524,COP2
Rnf144a,0.0033856311,2.9663255,COP2
Ankrd28,0.0033682687,3.202385,COP2
Pde9a,0.0033423672,3.1377215,COP2
Sertad2,0.003337115,2.8155932,COP2
Csgalnact1,0.0032710906,3.1900773,COP2
Rab32,0.0032551552,4.013905,COP2
Lrrc42,0.0032455071,3.2053115,COP2
S100b,0.003219259,5.092016,COP2
X2610035D17Rik,0.0031979985,3.4665623,COP2
Pgpep1,0.0031932476,2.903219,COP2
Zfp579,0.0031385014,3.0546007,COP2
Gjc3,0.0031273877,4.6638775,COP2
Nfasc,0.0030646452,4.9329734,COP2
Man2a2,0.002982866,2.9880743,COP2
Lhfpl2,0.0029613867,3.2521458,COP2
Acsl3,0.0029594777,3.6687732,COP2
Nav1,0.0029560965,3.4058237,COP2
Ddc,0.0029274742,3.77623,COP2
Ncor2,0.0028969257,2.8606544,COP2
Pdzd8,0.002879277,2.7501478,COP2
Cadm2,0.0028270083,3.8893888,COP2
Cdv3,0.002812915,2.8339674,COP2
Sh3rf1,0.0028105422,2.9082053,COP2
Slc22a23,0.0027489313,3.2753544,COP2
Sapcd1,0.0027393363,4.0027018,COP2
Grid2,0.0027357931,2.8521616,COP2
Vat1,0.0026943388,3.180661,COP2
Arf4,0.0026756648,3.1502051,COP2
Pld2,0.0026350722,3.1723797,COP2
Pank3,0.002630117,2.7756968,COP2
Zkscan3,0.0025616842,2.5761402,COP2
Cdk18,0.0025612842,3.1858385,COP2
Gdf5,0.20861393,8.067004,CR
Gcgr,0.19508693,7.930093,CR
Rec114,0.1492433,6.743005,CR
Gtse1,0.14362028,7.5071282,CR
Nhlh2,0.11414248,7.0063353,CR
Fam159b,0.11114116,6.995515,CR
Trp73,0.09680468,7.5749907,CR
Ripk4,0.094465815,6.8572907,CR
Ndnf,0.08317992,7.2955585,CR
Cd274,0.07548418,6.0439343,CR
Ankrd35,0.07191147,5.6124105,CR
P2rx5,0.06406669,5.970444,CR
Lhx1os,0.059554167,7.4134474,CR
Lhx5,0.049534384,6.44754,CR
Barhl2,0.0455276,6.80031,CR
Gm27199,0.030567445,6.236148,CR
Lhx1,0.028241692,6.203221,CR
Kcnj5,0.025007559,5.9220953,CR
Reln,0.024152065,6.1668687,CR
Isoc1,0.022508023,4.4095263,CR
Gm43194,0.018986646,5.3594117,CR
Dmrta2,0.013458395,4.8459177,CR
Diablo,0.010122584,4.2762833,CR
Smoc2,0.008146017,4.3682795,CR
Emx2,0.0069113807,4.3161707,CR
E330013P04Rik,0.006242537,5.589739,CR
Unc119,0.0059737694,3.9371836,CR
Ass1,0.0051091793,3.8256125,CR
Mia,0.003992005,5.0633535,CR
Cib2,0.0039870488,3.6799293,CR
Lmcd1,0.0037719025,3.8654063,CR
Twsg1,0.0037509988,3.123473,CR
Ramp1,0.0034811948,4.609372,CR
Nppc,0.0033651593,3.503359,CR
Cenpf,0.0031382989,4.8176694,CR
Thsd7b,0.0030681002,3.666685,CR
Nxph4,0.0030025642,4.48591,CR
Igsf9,0.0029088093,3.556283,CR
Islr,0.002687008,4.3495274,CR
Pkib,0.0025946188,3.5026016,CR
X1500009L16Rik,0.0025671383,3.3484788,CR
X5330417C22Rik,0.0024320206,3.0660787,CR
Mab21l1,0.002364333,4.219464,CR
Cacna2d2,0.0023564198,3.7606788,CR
Tbr1,0.0018823856,3.6301734,CR
Slc22a15,0.001727409,2.7107728,CR
Aatf,0.0016359662,2.4166973,CR
Smad1,0.001570782,2.5491042,CR
Pafah1b3,0.0013892659,2.9592597,CR
Eln,0.0013278786,3.9318938,CR
Calb2,0.0013210935,3.861883,CR
Fam118a,0.0012116869,2.3577375,CR
Fkbp9,0.0012109182,2.7524145,CR
Gas2,0.0011835145,2.483316,CR
Clstn2,0.0011684992,2.8527153,CR
Maged2,0.00114021,2.3886454,CR
Fndc3b,0.0011060205,2.5398784,CR
Bex4,0.0010690338,2.6908944,CR
Ebf3,0.0010664397,4.0797677,CR
Pou6f2,0.0010500574,2.9885952,CR
Flrt3,0.0009847011,2.5104363,CR
Gm28050,0.0009777686,2.598355,CR
Kcnb2,0.00092196517,2.6247742,CR
Mrap2,0.00090820127,3.082306,CR
Rspo3,0.00090279605,2.9437122,CR
Tpbg,0.0008752776,2.8078654,CR
Tubb5,0.0008743925,2.97133,CR
Wrap73,0.00086436264,2.0786338,CR
Bbc3,0.0008226346,2.2097683,CR
Osgin2,0.0008213295,2.0770175,CR
Ap1s2,0.000817301,2.4072616,CR
Syndig1l,0.0008164956,3.3014913,CR
Rab26os,0.0008051188,2.460739,CR
Wnt7b,0.0007993693,2.7986367,CR
Dync1i1,0.0007875472,2.3581295,CR
Rgmb,0.00078401575,2.3234746,CR
Dusp1,0.0007498571,2.6177878,CR
Elavl4,0.0007350869,2.5555575,CR
Bri3,0.0007340805,2.116811,CR
Slc25a17,0.0007296583,1.8943527,CR
E2f6,0.0007250547,2.1287804,CR
Eif4a2,0.00071201863,2.9635174,CR
Islr2,0.0007040268,2.7240639,CR
Zfos1,0.0007026187,2.0822904,CR
Bex1,0.00070240424,2.5439363,CR
Maml3,0.0006836197,2.2108781,CR
Homer2,0.0006623121,2.5093925,CR
Gap43,0.0006547874,3.1993294,CR
Ecel1,0.000644337,3.910807,CR
Kctd8,0.0006224921,2.8438911,CR
Tcp11l2,0.0006203137,1.9183803,CR
Pdrg1,0.0006120929,1.8099828,CR
Thrsp,0.00060775084,2.4816706,CR
Adck3,0.00060211326,2.0718281,CR
Xpa,0.0006014983,1.7823939,CR
Cirbp,0.00059718394,2.076957,CR
Asl,0.0005946375,1.9972535,CR
Jun,0.0005772011,2.552246,CR
Ormdl3,0.00056960323,1.776611,CR
Ttc39c,0.0005553762,2.0301535,CR
Tmem163,0.0005478447,2.7892985,CR
Faf1,0.0005373978,1.7798449,CR
Hspa8,0.0005346908,2.3684454,CR
Cxcl12,0.0005345374,3.2250962,CR
Nr2f2,0.00053334987,2.5228574,CR
Rfc1,0.0005022775,1.6279318,CR
Cct5,0.0004767399,1.7401547,CR
Smarcb1,0.0004752524,1.6351842,CR
Gltscr2,0.00047430344,1.6668583,CR
Podxl2,0.0004722325,2.161215,CR
Atxn10,0.00046316662,1.7373168,CR
X6330403K07Rik,0.0004612988,2.58642,CR
Stmn2,0.00045011888,2.7489238,CR
Herpud1,0.0004470656,1.7515231,CR
Dtnbp1,0.00044507827,1.857406,CR
Cdkn1c,0.00044402602,2.5410724,CR
Cd200,0.00043138533,1.8256961,CR
Chd3,0.00039997042,2.0869756,CR
Tubb4b,0.0003992518,1.7385017,CR
Bbx,0.00039911762,1.524531,CR
Use1,0.0003986469,1.5692563,CR
Rps6kl1,0.00039540048,1.9087164,CR
Npm1,0.00039382087,1.6876222,CR
Ubb,0.0003929077,2.328708,CR
Fkbp4,0.00038735179,1.5429776,CR
Kcnip2,0.0003819978,2.2161648,CR
Snhg12,0.00038030546,1.6463455,CR
Trpm2,0.00037620013,2.1326478,CR
Cdh4,0.00037369443,2.0944915,CR
Psmd14,0.00037198412,1.4853746,CR
Ttll1,0.00036869897,1.6869543,CR
Tubb2b,0.00036755358,2.4327624,CR
Pcbp3,0.00036626513,2.046756,CR
Jund,0.0003592192,1.8484957,CR
Prmt1,0.00035843314,1.5946277,CR
Plekha7,0.00035811999,2.1582508,CR
Khdrbs2,0.0003578118,1.9067807,CR
Ngly1,0.00035426777,1.5549493,CR
Eef1g,0.00035126644,1.7980713,CR
Fosb,0.0003401832,2.3815544,CR
Irf2bpl,0.0003387036,1.505617,CR
Tnfrsf21,0.0003373976,1.6186318,CR
Ly6h,0.00033386593,2.3709798,CR
Tubb3,0.0003297152,2.0493004,CR
Prmt2,0.00032860268,1.6217556,CR
Rps6,0.00032820072,1.913713,CR
Pnoc,0.00032736766,2.8893666,CR
Cystm1,0.00032426236,1.5849537,CR
Ift57,0.00032087645,1.6029645,CR
Ndn,0.0003184846,1.8001772,CR
Ngfr,0.4916205,11.103798,DECHO1
Ntrk1,0.27536696,9.910527,DECHO1
Lhx8,0.2433193,9.774763,DECHO1
Slc18a3,0.23766029,9.957543,DECHO1
Chat,0.16588989,9.126064,DECHO1
Slc5a7,0.13815427,9.790378,DECHO1
Gm29374,0.115509614,8.464932,DECHO1
Slc10a4,0.11011234,8.817018,DECHO1
Ecel1,0.10902917,8.482767,DECHO1
Gm42423,0.10856769,9.764809,DECHO1
Insrr,0.087523974,8.457404,DECHO1
X6430710C18Rik,0.084314086,7.632667,DECHO1
Cd79a,0.07505391,7.4544854,DECHO1
Ceacam9,0.069354214,7.887363,DECHO1
Gpx2,0.05185385,6.952159,DECHO1
Gm2990,0.044187136,7.6716948,DECHO1
Nkx2.1,0.04389171,7.144005,DECHO1
Dgkk,0.0420953,6.9328575,DECHO1
Ceacam10,0.030757392,7.136089,DECHO1
Vwa7,0.030010756,6.7570934,DECHO1
Ntsr1,0.026094357,5.9831033,DECHO1
Tacr3,0.022813203,5.9625635,DECHO1
Sv2c,0.01746223,6.437715,DECHO1
Tacr1,0.011581896,6.0288525,DECHO1
Pld5,0.01018322,5.209371,DECHO1
Slc7a14,0.0101108495,5.6845164,DECHO1
Kctd6,0.008986692,4.685196,DECHO1
Ufsp1,0.0085605625,4.497525,DECHO1
Rspo4,0.008397982,6.5422378,DECHO1
Gm29543,0.0078481585,4.9522066,DECHO1
Atp8b3,0.0076791565,5.1700735,DECHO1
Abhd11os,0.0073712138,5.270057,DECHO1
Acly,0.0062754597,5.530197,DECHO1
X9330158H04Rik,0.0058944123,4.850901,DECHO1
Tnfaip8l3,0.0056472425,5.249408,DECHO1
Doc2b,0.0055447337,4.7338314,DECHO1
Grem1,0.0055407737,5.1860957,DECHO1
Megf11,0.005408107,4.751939,DECHO1
Sln,0.005285701,5.8124585,DECHO1
